"No.","Time","Source","Destination","Protocol","Length","Info"
"869","20.889420","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=388289 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"870","20.889420","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=389699 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"871","20.889420","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=391109 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"872","20.889420","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=392519 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"873","20.889420","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=393929 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"874","20.889420","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=395339 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"875","20.889510","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#117] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=381239"
"876","20.889573","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#118] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=382649"
"877","20.889597","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#119] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=384059"
"878","20.889616","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#120] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=385469"
"879","20.889636","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#121] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=386879"
"880","20.889664","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#122] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=388289"
"881","20.889688","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#123] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=389699"
"882","20.889709","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#124] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=391109"
"883","20.889733","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#125] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=392519"
"884","20.889755","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#126] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=393929"
"885","20.889777","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#127] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=395339"
"886","20.889798","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#128] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=396749"
"887","21.197273","20.71.64.65","192.168.1.132","TCP","1464","[TCP Out-Of-Order] 443  >  31956 [ACK] Seq=193709 Ack=9499 Win=64128 Len=1410"
"888","21.197273","20.71.64.65","192.168.1.132","TCP","1464","[TCP Out-Of-Order] 443  >  31956 [PSH, ACK] Seq=195119 Ack=9499 Win=64128 Len=1410"
"889","21.197273","20.71.64.65","192.168.1.132","TCP","1464","[TCP Out-Of-Order] 443  >  31956 [ACK] Seq=196529 Ack=9499 Win=64128 Len=1410"
"890","21.197273","20.71.64.65","192.168.1.132","TCP","1464","[TCP Out-Of-Order] 443  >  31956 [ACK] Seq=197939 Ack=9499 Win=64128 Len=1410"
"891","21.197273","20.71.64.65","192.168.1.132","TCP","1464","[TCP Out-Of-Order] 443  >  31956 [ACK] Seq=199349 Ack=9499 Win=64128 Len=1410"
"892","21.197273","20.71.64.65","192.168.1.132","TCP","1464","[TCP Out-Of-Order] 443  >  31956 [PSH, ACK] Seq=200759 Ack=9499 Win=64128 Len=1410"
"893","21.197273","20.71.64.65","192.168.1.132","TCP","1464","[TCP Out-Of-Order] 443  >  31956 [ACK] Seq=202169 Ack=9499 Win=64128 Len=1410"
"894","21.197273","20.71.64.65","192.168.1.132","TCP","1464","[TCP Out-Of-Order] 443  >  31956 [ACK] Seq=203579 Ack=9499 Win=64128 Len=1410"
"895","21.197273","20.71.64.65","192.168.1.132","TCP","1464","[TCP Out-Of-Order] 443  >  31956 [ACK] Seq=204989 Ack=9499 Win=64128 Len=1410"
"896","21.197273","20.71.64.65","192.168.1.132","TCP","1464","[TCP Out-Of-Order] 443  >  31956 [PSH, ACK] Seq=206399 Ack=9499 Win=64128 Len=1410"
"897","21.197273","20.71.64.65","192.168.1.132","TCP","1464","[TCP Out-Of-Order] 443  >  31956 [ACK] Seq=207809 Ack=9499 Win=64128 Len=1410"
"898","21.197273","20.71.64.65","192.168.1.132","TCP","1464","[TCP Out-Of-Order] 443  >  31956 [PSH, ACK] Seq=209219 Ack=9499 Win=64128 Len=1410"
"899","21.197273","20.71.64.65","192.168.1.132","TCP","1464","[TCP Out-Of-Order] 443  >  31956 [ACK] Seq=210629 Ack=9499 Win=64128 Len=1410"
"900","21.197273","20.71.64.65","192.168.1.132","TCP","1464","[TCP Out-Of-Order] 443  >  31956 [PSH, ACK] Seq=212039 Ack=9499 Win=64128 Len=1410"
"901","21.197273","20.71.64.65","192.168.1.132","TCP","1464","[TCP Out-Of-Order] 443  >  31956 [ACK] Seq=213449 Ack=9499 Win=64128 Len=1410"
"902","21.197273","20.71.64.65","192.168.1.132","TCP","1464","[TCP Out-Of-Order] 443  >  31956 [PSH, ACK] Seq=214859 Ack=9499 Win=64128 Len=1410"
"903","21.197273","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=396749 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"904","21.197273","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=398159 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"905","21.197273","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=399569 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"906","21.197273","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=400979 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"907","21.197273","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=402389 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"908","21.197273","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=403799 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"909","21.197273","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=405209 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"910","21.197273","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=406619 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"911","21.197273","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=408029 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"912","21.197273","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=409439 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"913","21.197273","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=410849 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"914","21.197273","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=412259 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"915","21.197273","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=413669 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"916","21.197273","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=415079 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"917","21.197273","20.71.64.65","192.168.1.132","TLSv1.2","1464","Encrypted Alert, Ignored Unknown Record"
"918","21.197273","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"919","21.197491","192.168.1.132","20.71.64.65","TCP","66","31956  >  443 [ACK] Seq=9499 Ack=195119 Win=262144 Len=0 SLE=216269 SRE=396749"
"920","21.197609","192.168.1.132","20.71.64.65","TCP","66","31956  >  443 [ACK] Seq=9499 Ack=196529 Win=262144 Len=0 SLE=216269 SRE=396749"
"921","21.197645","192.168.1.132","20.71.64.65","TCP","66","31956  >  443 [ACK] Seq=9499 Ack=197939 Win=262144 Len=0 SLE=216269 SRE=396749"
"922","21.197676","192.168.1.132","20.71.64.65","TCP","66","31956  >  443 [ACK] Seq=9499 Ack=199349 Win=262144 Len=0 SLE=216269 SRE=396749"
"923","21.197709","192.168.1.132","20.71.64.65","TCP","66","31956  >  443 [ACK] Seq=9499 Ack=200759 Win=262144 Len=0 SLE=216269 SRE=396749"
"924","21.197746","192.168.1.132","20.71.64.65","TCP","66","31956  >  443 [ACK] Seq=9499 Ack=202169 Win=262144 Len=0 SLE=216269 SRE=396749"
"925","21.197777","192.168.1.132","20.71.64.65","TCP","66","31956  >  443 [ACK] Seq=9499 Ack=203579 Win=262144 Len=0 SLE=216269 SRE=396749"
"926","21.197809","192.168.1.132","20.71.64.65","TCP","66","31956  >  443 [ACK] Seq=9499 Ack=204989 Win=262144 Len=0 SLE=216269 SRE=396749"
"927","21.197848","192.168.1.132","20.71.64.65","TCP","66","31956  >  443 [ACK] Seq=9499 Ack=206399 Win=262144 Len=0 SLE=216269 SRE=396749"
"928","21.197877","192.168.1.132","20.71.64.65","TCP","66","31956  >  443 [ACK] Seq=9499 Ack=207809 Win=262144 Len=0 SLE=216269 SRE=396749"
"929","21.197905","192.168.1.132","20.71.64.65","TCP","66","31956  >  443 [ACK] Seq=9499 Ack=209219 Win=262144 Len=0 SLE=216269 SRE=396749"
"930","21.197932","192.168.1.132","20.71.64.65","TCP","66","31956  >  443 [ACK] Seq=9499 Ack=210629 Win=262144 Len=0 SLE=216269 SRE=396749"
"931","21.197965","192.168.1.132","20.71.64.65","TCP","66","31956  >  443 [ACK] Seq=9499 Ack=212039 Win=262144 Len=0 SLE=216269 SRE=396749"
"932","21.197998","192.168.1.132","20.71.64.65","TCP","66","31956  >  443 [ACK] Seq=9499 Ack=213449 Win=262144 Len=0 SLE=216269 SRE=396749"
"933","21.198027","192.168.1.132","20.71.64.65","TCP","66","31956  >  443 [ACK] Seq=9499 Ack=214859 Win=262144 Len=0 SLE=216269 SRE=396749"
"934","21.198235","192.168.1.132","20.71.64.65","TCP","54","31956  >  443 [ACK] Seq=9499 Ack=396749 Win=262144 Len=0"
"935","21.198364","192.168.1.132","20.71.64.65","TCP","54","31956  >  443 [ACK] Seq=9499 Ack=419309 Win=239616 Len=0"
"936","21.198819","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=419309 Ack=9499 Win=64128 Len=1410"
"937","21.198819","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"938","21.198819","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"939","21.198819","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"940","21.198819","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"941","21.198819","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"942","21.198819","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"943","21.198819","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"944","21.198819","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"945","21.198819","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"946","21.198819","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"947","21.198819","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"948","21.198819","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"949","21.198819","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"950","21.198819","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"951","21.198819","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"952","21.198819","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=441869 Ack=9499 Win=64128 Len=1410"
"953","21.198819","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"954","21.198819","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"955","21.198819","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=446099 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"956","21.198819","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=447509 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"957","21.198819","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=448919 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"958","21.198819","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=450329 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"959","21.198819","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=451739 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"960","21.198819","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=453149 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"961","21.198819","20.71.64.65","192.168.1.132","TCP","1348","443  >  31956 [PSH, ACK] Seq=454559 Ack=9499 Win=64128 Len=1294 [TCP segment of a reassembled PDU]"
"962","21.199053","192.168.1.132","20.71.64.65","TCP","54","31956  >  443 [ACK] Seq=9499 Ack=455853 Win=203008 Len=0"
"963","21.201898","192.168.1.132","20.71.64.65","TCP","54","[TCP Window Update] 31956  >  443 [ACK] Seq=9499 Ack=455853 Win=225536 Len=0"
"964","21.202680","192.168.1.132","20.71.64.65","TCP","54","[TCP Window Update] 31956  >  443 [ACK] Seq=9499 Ack=455853 Win=262144 Len=0"
"965","21.400369","TIBRO_1f:d6:9d","Broadcast","ARP","42","Who has 192.168.1.55? Tell 192.168.1.1"
"966","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Encrypted Handshake Message, Ignored Unknown Record"
"967","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"968","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"969","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"970","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"971","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"972","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"973","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"974","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"975","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"976","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"977","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"978","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","170","Ignored Unknown Record"
"979","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"980","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"981","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"982","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"983","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"984","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"985","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"986","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"987","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"988","21.505415","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"989","21.505415","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=486989 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"990","21.505415","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=488399 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"991","21.505415","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=489809 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"992","21.505415","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=491219 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"993","21.505415","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=492629 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"994","21.505415","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=494039 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"995","21.505415","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=495449 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"996","21.505415","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=496859 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"997","21.505415","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=498269 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"998","21.505928","192.168.1.132","20.71.64.65","TCP","54","31956  >  443 [ACK] Seq=9499 Ack=499679 Win=262144 Len=0"
"999","21.506165","20.71.64.65","192.168.1.132","TCP","581","443  >  31956 [PSH, ACK] Seq=499679 Ack=9499 Win=64128 Len=527 [TCP segment of a reassembled PDU]"
"1000","21.555087","192.168.1.132","20.71.64.65","TCP","54","31956  >  443 [ACK] Seq=9499 Ack=500206 Win=261632 Len=0"
"1001","21.918045","fd8c:9225:cb4d:10:4fa:db4c:8d94:6147","fd8c:9225:cb4d:10::1","DNS","96","Standard query 0xad98 A LDR-AD-02.GOV.ZM"
"1002","21.918372","fd8c:9225:cb4d:10:4fa:db4c:8d94:6147","fd8c:9225:cb4d:10::1","DNS","96","Standard query 0x37d0 AAAA LDR-AD-02.GOV.ZM"
"1003","21.995813","fd8c:9225:cb4d:10:4fa:db4c:8d94:6147","fd8c:9225:cb4d:10::1","ICMPv6","86","Neighbor Solicitation for fd8c:9225:cb4d:10::1 from 74:3a:f4:20:e9:d7"
"1004","22.003405","fd8c:9225:cb4d:10::1","fd8c:9225:cb4d:10:4fa:db4c:8d94:6147","ICMPv6","78","Neighbor Advertisement fd8c:9225:cb4d:10::1 (rtr, sol)"
"1005","22.015967","192.168.1.55","224.0.0.251","MDNS","76","Standard query 0x0000 A hqpbxip011.local, ""QM"" question"
"1006","22.117694","fe80::8398:2a43:f861:b6b9","ff02::fb","MDNS","96","Standard query 0x0000 A hqpbxip011.local, ""QM"" question"
"1007","22.221134","fd8c:9225:cb4d:10::1","fd8c:9225:cb4d:10:4fa:db4c:8d94:6147","DNS","151","Standard query response 0xad98 No such name A LDR-AD-02.GOV.ZM SOA pch.nic.ZM"
"1008","22.221134","fd8c:9225:cb4d:10::1","fd8c:9225:cb4d:10:4fa:db4c:8d94:6147","DNS","151","Standard query response 0x37d0 No such name AAAA LDR-AD-02.GOV.ZM SOA pch.nic.ZM"
"1009","22.224107","fd8c:9225:cb4d:10:4fa:db4c:8d94:6147","fd8c:9225:cb4d:10::1","DNS","107","Standard query 0x593c SRV _ldap._tcp.dc._msdcs.GOV.ZM"
"1010","22.302106","fd8c:9225:cb4d:10::1","fd8c:9225:cb4d:10:4fa:db4c:8d94:6147","DNS","162","Standard query response 0x593c No such name SRV _ldap._tcp.dc._msdcs.GOV.ZM SOA pch.nic.ZM"
"1011","22.303182","fd8c:9225:cb4d:10:4fa:db4c:8d94:6147","fd8c:9225:cb4d:10::1","DNS","149","Standard query 0x7a57 SRV _ldap._tcp.025080dc-037e-4c89-9603-1b76e29939cf.domains._msdcs.GOV.ZM"
"1012","22.383976","fd8c:9225:cb4d:10::1","fd8c:9225:cb4d:10:4fa:db4c:8d94:6147","DNS","204","Standard query response 0x7a57 No such name SRV _ldap._tcp.025080dc-037e-4c89-9603-1b76e29939cf.domains._msdcs.GOV.ZM SOA pch.nic.ZM"
"1013","22.426400","TIBRO_1f:d6:9d","Broadcast","ARP","42","Who has 192.168.1.55? Tell 192.168.1.1"
"1014","23.078209","41.72.110.206","192.168.1.132","TLSv1.2","97","Application Data"
"1015","23.078209","41.72.110.206","192.168.1.132","TCP","97","[TCP Retransmission] 443  >  31839 [PSH, ACK] Seq=44 Ack=1 Win=64971 Len=43"
"1016","23.078332","192.168.1.132","41.72.110.206","TCP","54","31839  >  443 [ACK] Seq=1 Ack=87 Win=64707 Len=0"
"1017","23.500738","2600:1416:7000:3::210:a2ba","2c0f:2a80:2552:e10:4fa:db4c:8d94:6147","TLSv1.3","113","Application Data"
"1018","23.500738","2600:1416:7000:3::210:a2ba","2c0f:2a80:2552:e10:4fa:db4c:8d94:6147","TLSv1.3","98","Application Data"
"1019","23.500738","2600:1416:7000:3::210:a2ba","2c0f:2a80:2552:e10:4fa:db4c:8d94:6147","TCP","74","443  >  31954 [FIN, ACK] Seq=4556 Ack=1825 Win=64128 Len=0"
"1020","23.500876","2c0f:2a80:2552:e10:4fa:db4c:8d94:6147","2600:1416:7000:3::210:a2ba","TCP","74","31954  >  443 [ACK] Seq=1825 Ack=4557 Win=130816 Len=0"
"1021","23.672969","2600:1416:7000:3::210:a2ba","2c0f:2a80:2552:e10:4fa:db4c:8d94:6147","TCP","74","[TCP Retransmission] 443  >  31954 [FIN, ACK] Seq=4556 Ack=1825 Win=64128 Len=0"
"1022","23.673021","2c0f:2a80:2552:e10:4fa:db4c:8d94:6147","2600:1416:7000:3::210:a2ba","TCP","74","[TCP Dup ACK 1020#1] 31954  >  443 [ACK] Seq=1825 Ack=4557 Win=130816 Len=0"
"1023","23.858245","TIBRO_1f:d6:9d","Broadcast","ARP","42","Who has 192.168.1.185? Tell 192.168.1.1"
"1024","24.779558","TIBRO_1f:d6:9d","Broadcast","ARP","42","Who has 192.168.1.55? Tell 192.168.1.1"
"1025","24.882171","TIBRO_1f:d6:9d","Broadcast","ARP","42","Who has 192.168.1.185? Tell 192.168.1.1"
"1026","25.450644","2c0f:2a80:2552:e10:4fa:db4c:8d94:6147","2603:1063:21::1b5","TCP","75","31891  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1 [TCP segment of a reassembled PDU]"
"1027","25.450748","2c0f:2a80:2552:e10:4fa:db4c:8d94:6147","2603:1063:21::1b5","TCP","75","31892  >  443 [ACK] Seq=1 Ack=1 Win=513 Len=1 [TCP segment of a reassembled PDU]"
"1028","25.520551","fd8c:9225:cb4d:10:4fa:db4c:8d94:6147","fd8c:9225:cb4d:10::1","DNS","110","Standard query 0x8c72 A mobile.pipe.aria.microsoft.com"
"1029","25.520827","fd8c:9225:cb4d:10:4fa:db4c:8d94:6147","fd8c:9225:cb4d:10::1","DNS","110","Standard query 0x3901 AAAA mobile.pipe.aria.microsoft.com"
"1030","25.701177","TIBRO_1f:d6:9d","Broadcast","ARP","42","Who has 192.168.1.55? Tell 192.168.1.1"
